age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
35,6,183000,12,14,4,10,1,4,1,0,0,50,39,1
42,5,190036,8,11,2,4,0,4,1,6802,0,53,39,0
37,5,186995,9,13,5,10,1,4,0,0,0,45,39,1
19,4,190958,15,10,4,4,1,4,0,0,0,28,39,1
25,4,124736,11,9,4,1,3,4,0,0,0,42,39,1
43,4,156405,0,6,2,6,0,4,1,0,0,41,39,1
26,4,330821,11,9,2,11,0,4,1,0,0,64,39,1
49,7,185963,12,14,0,10,4,2,0,7476,0,40,39,0
34,4,164907,11,9,4,3,1,4,1,0,0,40,39,1
43,6,51402,11,9,2,5,0,4,1,4386,0,64,39,1
39,2,194411,15,10,2,11,0,4,1,0,0,40,39,0
42,4,144595,11,9,2,3,0,4,1,0,0,40,39,0
52,4,273482,11,9,2,3,0,4,1,0,0,40,39,1
29,4,174711,1,7,4,8,1,2,1,0,0,36,39,1
31,4,117035,11,9,4,4,1,4,1,0,0,48,39,1
59,4,261232,1,7,0,5,1,4,1,0,0,40,39,1
45,4,148434,15,10,0,3,1,4,1,27828,0,55,39,0
26,4,607291,11,9,4,8,3,2,1,0,0,37,39,1
30,4,207181,9,13,2,1,5,4,0,0,0,41,27,1
30,4,186847,11,9,4,12,4,4,1,405,0,36,39,1
45,4,243643,10,16,2,10,0,1,1,0,0,44,7,0
32,4,230125,15,10,4,8,3,4,0,0,0,20,39,1
55,2,199560,12,14,0,8,4,2,0,0,0,40,39,1
48,2,125107,11,9,2,3,0,4,1,0,2000,41,39,0
57,6,95156,15,10,2,14,0,4,1,0,0,72,39,1
31,4,123387,11,9,4,6,4,4,0,0,0,38,39,1
26,4,133960,11,9,4,6,3,4,1,0,0,35,39,1
20,1,114367,11,9,4,1,3,4,0,0,0,40,39,1
23,4,309099,11,9,2,7,0,4,1,0,0,40,39,1
41,4,193850,15,10,2,14,0,4,1,0,0,45,39,1
38,4,99050,7,12,0,1,4,4,0,0,0,33,39,1
27,4,184827,15,10,4,3,4,4,1,0,0,40,39,1
21,4,322674,15,10,4,8,1,4,1,0,0,35,39,1
48,1,56047,9,13,2,12,0,4,1,0,0,54,39,1
24,7,48057,15,10,4,4,3,4,1,0,2000,12,39,1
22,4,176178,15,10,4,12,3,4,0,0,0,9,39,1
28,4,341418,9,13,4,8,2,4,1,0,0,23,39,1
53,7,195701,10,16,2,10,0,4,1,0,2000,50,39,0
26,4,158794,9,13,4,10,1,4,1,0,0,66,39,1
33,4,213307,3,2,0,7,4,4,0,0,0,40,26,1
45,2,121387,11,9,0,1,4,4,0,0,0,33,39,1
46,4,331650,11,9,2,1,5,4,0,0,0,40,39,0
36,4,144124,15,10,0,10,1,4,0,0,0,40,39,1
36,4,167102,14,15,2,10,0,4,1,15024,0,46,35,0
49,4,180447,10,16,2,10,0,4,1,99999,0,50,39,0
46,6,68894,12,14,2,12,0,4,1,5972,0,54,39,0
47,4,268003,7,12,2,4,0,4,1,7298,0,53,39,0
63,0,170522,9,13,2,0,5,2,0,0,0,43,39,1
36,4,177265,11,9,2,7,0,4,1,0,0,52,39,0
28,4,429813,11,9,0,8,3,2,1,0,0,37,39,1
21,4,131228,15,10,4,13,3,4,1,0,0,29,39,1
36,4,37838,11,9,0,10,4,4,0,0,0,42,39,1
44,4,192014,9,13,5,4,1,4,1,0,0,35,39,1
26,4,153078,11,9,4,1,3,1,1,0,0,62,17,0
34,4,85078,7,12,0,1,4,4,0,0,0,39,39,1
27,4,199484,8,11,4,1,1,4,0,0,0,39,39,1
31,4,188314,15,10,4,13,3,4,0,0,0,41,39,1
42,4,154377,12,14,2,3,0,4,1,0,0,54,39,0
19,0,199576,15,10,4,0,3,4,0,0,0,36,39,1
33,4,79609,11,9,5,7,3,1,1,0,0,56,39,1
39,4,177476,11,9,5,1,4,4,0,0,0,48,39,1
50,6,25977,11,9,2,5,0,4,1,0,0,64,39,1
33,4,91306,8,11,4,1,1,1,0,0,0,43,39,1
47,4,89704,11,9,2,12,0,4,1,0,0,44,39,1
33,4,188245,12,14,2,4,0,4,1,7299,0,45,39,0
53,4,53824,11,9,2,7,0,4,1,0,0,40,36,0
39,4,125203,1,7,4,7,1,2,0,0,0,36,39,1
25,4,146220,11,9,4,12,2,0,0,0,0,72,36,1
35,4,182288,11,9,0,14,1,4,1,0,0,40,39,1
30,2,194883,9,13,2,10,0,4,1,0,1000,62,39,0
35,4,188330,12,14,2,4,0,4,1,7035,0,42,39,0
30,1,49581,14,15,4,10,1,2,0,0,0,40,39,1
42,4,137527,11,9,0,3,1,0,1,0,0,40,39,1
42,4,454931,11,9,2,4,5,4,0,0,0,40,39,0
62,4,158607,0,6,6,7,1,4,0,0,0,21,39,1
27,4,87552,15,10,2,1,5,4,0,0,0,44,39,1
26,4,125516,9,13,4,10,3,4,1,0,0,42,39,1
40,4,87730,11,9,2,3,5,4,0,0,2000,45,39,1
23,4,168997,15,10,4,4,3,4,1,0,0,40,39,1
26,4,242465,8,11,4,4,1,4,1,0,0,49,39,1
36,4,190215,11,9,2,3,0,4,1,0,0,43,39,1
37,4,202845,15,10,0,1,4,2,0,0,0,33,39,1
21,4,196508,15,10,4,12,3,2,0,0,0,40,39,1
26,4,212250,15,10,4,14,3,2,1,0,0,42,39,1
40,4,29782,15,10,2,3,0,4,1,0,0,56,39,1
31,4,282982,11,9,4,3,4,4,1,0,0,40,39,1
52,4,149013,11,9,2,12,0,4,1,0,0,40,39,0
56,6,233312,9,13,2,4,0,4,1,0,0,26,32,1
38,4,99492,12,14,2,10,5,4,0,15024,0,36,39,0
55,4,346038,6,5,0,1,1,4,1,0,0,40,39,1
46,4,137443,11,9,0,14,1,4,1,0,0,41,34,1
38,4,27270,11,9,0,3,1,4,1,0,0,44,39,1
28,4,191469,15,10,4,12,3,4,0,0,0,28,39,1
21,4,64520,11,9,4,12,1,4,1,0,0,55,39,1
20,4,179007,11,9,4,7,3,4,0,0,0,46,39,1
50,4,182067,7,12,6,1,1,4,0,0,0,36,39,1
31,4,83448,11,9,4,1,1,4,0,0,0,31,39,1
39,4,63986,4,3,2,6,0,4,1,0,0,41,30,1
28,4,423350,11,9,1,7,0,2,1,0,0,33,39,1
21,4,166501,11,9,4,3,3,4,1,0,0,40,39,1
25,4,198030,11,9,4,5,3,4,1,0,0,33,39,1
43,4,110972,9,13,2,10,0,4,1,0,2000,40,39,0
24,4,172496,9,13,4,12,1,4,1,0,0,41,39,1
39,4,91039,11,9,2,1,5,4,0,0,0,39,39,0
36,4,204641,15,10,6,1,4,2,0,0,0,40,39,1
55,4,300900,7,12,0,7,1,4,1,0,0,72,39,1
21,4,403972,15,10,4,7,3,4,1,0,0,36,38,1
33,7,33958,9,13,2,5,0,4,1,0,0,40,39,0
30,4,92023,11,9,2,1,5,4,0,0,0,38,39,1
21,4,213385,9,13,4,13,4,4,1,0,0,24,39,1
48,2,93540,9,13,5,10,1,4,0,0,0,59,39,1
32,2,226501,9,13,2,3,0,4,1,0,0,48,39,1
51,4,171935,11,9,2,3,0,4,1,7688,0,50,39,0
45,4,319645,11,9,0,8,4,4,0,0,0,41,39,1
51,4,58332,0,6,4,12,4,4,0,0,0,37,19,1
50,4,279528,12,14,2,4,5,4,0,15024,0,62,39,0
42,5,120131,11,9,2,3,0,4,1,0,0,54,39,0
24,4,50648,11,9,4,6,3,4,1,0,0,42,39,1
17,4,141584,1,7,4,9,3,4,0,0,0,13,39,1
37,4,224823,9,13,4,10,1,4,1,99999,0,44,35,0
46,4,114778,11,9,0,8,3,4,0,0,0,34,39,1
21,0,123593,15,10,4,0,1,1,0,0,0,37,39,1
24,4,201703,9,13,2,1,2,4,0,0,0,40,39,1
32,4,136645,11,9,2,3,0,4,1,0,0,40,30,1
23,4,245359,15,10,4,5,3,4,1,0,0,35,39,1
32,4,201256,9,13,4,12,3,4,0,0,0,13,39,1
32,4,264003,11,9,5,14,4,2,1,1293,0,74,39,1
21,4,247554,2,8,4,6,3,4,1,0,0,24,39,1
40,0,246862,9,13,6,0,1,4,0,293,0,11,39,1
55,6,29958,11,9,2,5,0,4,1,0,2000,55,39,0
50,4,159868,3,2,2,8,0,4,1,0,0,41,39,1
45,5,99185,9,13,2,10,0,4,1,0,0,60,39,1
23,4,225128,11,9,4,1,1,4,0,0,0,38,39,1
26,4,102440,11,9,4,3,3,4,1,0,0,40,39,1
47,4,281727,15,10,4,4,1,4,0,6900,0,43,39,1
46,4,29432,11,9,0,14,1,4,1,0,0,67,39,1
35,4,162163,11,9,2,3,0,4,1,0,0,40,39,1
23,4,33644,9,13,4,8,1,4,0,0,0,48,39,1
21,0,98262,15,10,4,0,3,1,1,0,0,33,37,1
24,4,228570,15,10,4,3,2,1,0,0,0,36,8,1
20,4,219247,6,5,4,14,1,4,1,0,0,49,39,1
40,4,210543,4,3,2,6,0,4,1,0,0,40,30,1
56,4,216618,9,13,0,4,1,4,0,0,0,43,39,0
30,4,168804,11,9,2,7,0,4,1,0,0,41,39,1
21,4,396706,15,10,4,12,1,4,0,0,0,43,39,1
41,4,184638,11,9,2,7,0,4,1,0,0,40,39,1
29,4,287278,15,10,4,8,1,4,1,0,0,39,39,1
45,4,200946,11,9,2,6,0,4,1,0,0,35,23,1
47,4,103705,11,9,6,8,4,4,0,0,0,49,39,1
48,4,192785,11,9,2,7,0,4,1,0,0,40,36,1
39,4,170194,11,9,2,14,0,4,1,0,0,43,39,0
18,0,141426,15,10,4,0,3,4,1,0,0,12,39,1
59,6,247517,11,9,2,4,0,4,1,0,0,45,39,1
50,4,93216,11,9,0,3,1,4,1,0,0,31,39,1
53,4,77929,4,3,0,8,1,1,0,0,0,38,30,1
58,4,27385,11,9,2,4,0,4,1,0,0,55,39,0
52,4,186519,15,10,2,10,0,4,1,0,0,43,39,1
60,4,162848,11,9,2,4,0,4,1,0,0,40,39,0
57,0,124002,11,9,2,0,0,4,1,0,0,40,39,1
20,7,231931,15,10,4,10,3,4,1,0,0,40,39,1
45,4,327682,11,9,0,4,1,4,1,0,0,40,39,1
33,4,34900,15,10,2,8,0,4,1,0,0,42,39,1
41,4,174568,11,9,2,14,0,4,1,0,2000,45,39,0
34,4,247074,6,5,2,3,0,3,1,0,0,48,39,1
49,4,223924,7,12,0,1,4,4,0,0,0,39,39,1
25,4,410406,11,9,4,3,3,4,1,0,0,40,39,1
28,4,190064,9,13,4,7,1,4,0,0,0,40,39,1
39,6,210158,11,9,2,4,0,4,1,0,0,43,39,0
63,0,146399,10,16,2,0,0,4,1,17773,0,41,39,0
28,4,62091,9,13,4,12,3,3,1,0,0,37,39,1
45,4,149339,9,13,4,1,1,4,1,0,0,60,39,1
39,4,195527,11,9,0,7,1,4,1,0,0,40,39,1
43,4,248011,11,9,0,3,4,4,1,0,0,40,39,1
29,4,250735,15,10,2,3,0,4,1,0,0,36,35,1
21,0,228661,15,10,4,0,3,4,1,0,0,35,39,1
54,2,167018,15,10,6,1,1,4,0,0,0,44,39,1
54,4,68354,8,11,6,9,1,4,0,0,0,43,39,1
27,4,156320,0,6,2,7,0,4,1,0,0,40,39,1
65,6,22911,5,4,2,5,0,4,1,0,0,40,39,1
46,2,273746,9,13,4,10,1,4,0,0,0,48,39,1
54,6,156874,11,9,2,3,0,4,1,0,0,38,39,1
52,6,376995,11,9,2,3,0,4,1,0,0,41,39,0
35,4,479356,9,13,2,12,0,4,1,0,1000,40,39,1
46,4,194689,11,9,2,14,0,4,1,0,0,49,39,1
22,4,136847,1,7,4,1,1,4,1,0,0,40,39,1
67,4,113325,12,14,0,1,4,4,1,0,0,41,39,1
53,1,227834,15,10,0,5,1,4,1,0,0,40,39,1
41,4,185374,11,9,2,12,0,4,1,0,0,54,27,1
35,6,269303,9,13,4,8,1,2,0,0,0,60,39,1
47,4,191325,12,14,2,10,0,4,1,0,1000,44,39,0
40,1,209630,11,9,2,1,0,4,1,0,0,48,39,1
38,2,718310,15,10,2,11,0,2,1,0,0,42,39,0
21,4,101509,15,10,4,10,3,4,1,0,0,33,39,1
45,4,122732,11,9,2,5,0,4,1,0,0,38,39,1
34,2,319279,15,10,4,13,1,4,1,0,0,42,39,1
31,4,213307,5,4,4,7,2,4,0,0,0,22,27,1
25,4,89341,1,7,4,7,1,4,0,0,0,40,39,1
47,4,149000,11,9,0,1,1,4,1,0,0,40,39,1
55,4,181195,9,13,2,10,0,4,1,0,2000,40,39,0
27,4,144305,15,10,2,6,0,4,1,0,0,30,39,1
26,4,133912,15,10,4,4,1,4,1,0,0,40,39,1
44,2,211908,11,9,2,3,0,4,1,0,0,40,39,0
35,4,292573,15,10,4,12,3,4,0,0,0,45,39,1
48,1,161324,15,10,0,13,1,4,1,0,0,38,39,1
31,2,44565,9,13,2,10,0,4,1,0,0,71,39,1
40,1,265628,11,9,2,3,0,2,1,1703,0,40,39,1
56,4,140179,12,14,2,4,0,1,1,99999,0,54,16,0
45,4,85122,11,9,0,8,1,1,0,0,0,39,39,1
48,4,68996,9,13,2,4,0,4,1,0,0,46,39,0
39,4,383534,9,13,2,4,0,4,1,15024,0,53,22,0
52,0,32606,15,10,4,0,1,2,0,0,0,40,39,1
25,7,38382,12,14,4,10,1,4,1,0,0,31,39,1
56,4,43069,1,7,2,8,0,4,1,0,0,31,39,1
34,4,97618,11,9,4,3,1,4,1,0,0,40,39,1
31,4,43947,9,13,2,10,5,4,0,0,0,35,39,1
35,1,207715,12,14,4,10,1,1,1,0,0,36,8,1
31,2,194740,9,13,2,11,0,4,1,0,1000,40,39,1
37,4,198256,11,9,2,8,0,4,1,0,0,40,39,1
19,5,61814,0,6,4,3,3,4,1,0,0,52,39,1
50,2,117496,9,13,2,10,5,4,0,0,0,31,39,1
27,4,172498,12,14,4,13,1,4,1,0,0,48,39,1
24,7,146251,15,10,5,8,1,4,0,0,0,23,39,1
46,4,145660,11,9,2,7,0,4,1,0,0,64,39,0
27,4,69132,9,13,4,10,1,4,1,0,0,39,39,1
34,7,189836,11,9,2,1,0,4,1,0,0,40,39,1
40,4,182566,9,13,2,4,0,4,1,0,0,40,5,0
47,6,264424,15,10,2,4,0,4,1,0,0,37,20,1
33,6,295248,9,13,0,12,1,4,1,0,0,38,39,1
37,4,181936,9,13,4,1,1,4,0,0,0,35,39,1
45,4,232079,15,10,0,1,1,4,0,0,0,69,39,1
45,7,183687,11,9,0,14,1,4,1,0,0,46,39,1
46,7,169947,12,14,4,1,1,4,0,0,0,39,39,1
36,2,302608,8,11,4,11,1,4,1,0,2000,52,39,0
41,4,191058,11,9,4,12,1,4,0,0,0,40,34,1
43,4,178835,12,14,3,1,4,4,0,0,0,37,39,1
36,2,99151,9,13,2,11,0,4,1,0,0,51,39,1
42,4,144354,1,7,0,4,1,4,0,0,0,38,39,1
24,4,174716,15,10,4,6,3,4,1,0,0,43,39,1
21,0,369080,15,10,4,0,2,4,1,0,0,10,39,1
34,2,220729,9,13,2,4,0,2,1,3398,0,40,39,0
33,4,231479,7,12,4,1,1,4,0,0,0,31,21,1
49,0,32545,1,7,3,0,1,4,0,0,0,25,39,1
51,4,132893,15,10,2,4,0,4,1,0,0,52,39,0
37,4,126703,11,9,2,1,5,4,0,0,0,58,39,1
24,0,256240,5,4,2,0,3,4,1,0,0,58,39,1
28,4,34971,15,10,5,8,4,4,0,0,0,28,39,1
22,4,202997,11,9,4,10,1,4,1,0,0,40,10,1
47,4,118814,9,13,2,10,0,4,1,0,0,67,39,0
26,4,308183,15,10,4,4,3,4,1,0,0,40,39,1
27,4,383361,15,10,0,8,1,4,0,0,0,37,39,1
50,6,306634,8,11,2,10,0,4,1,0,0,40,39,1
26,4,226891,15,10,4,1,4,1,0,0,0,26,15,1
43,4,107393,11,9,2,14,0,4,1,0,0,45,39,1
35,4,95551,11,9,5,4,1,4,0,0,0,36,39,1
69,0,476686,9,13,2,0,0,4,1,0,0,22,39,1
22,4,139001,15,10,4,10,3,4,0,0,0,24,39,1
33,4,105008,11,9,0,3,4,4,1,0,0,40,39,1
23,4,161935,11,9,4,6,1,4,1,0,0,42,39,1
46,7,144351,12,14,2,10,0,4,1,0,0,42,39,0
28,1,73025,15,10,2,4,0,4,1,0,0,33,39,1
56,4,216683,15,10,2,10,0,4,1,0,0,40,4,1
24,7,179653,15,10,4,11,3,4,1,0,0,37,39,1
26,2,166878,15,10,4,8,1,4,0,0,0,34,39,1
32,4,234101,11,9,2,7,0,4,1,0,0,40,39,0
72,0,158845,8,11,3,0,1,4,0,0,0,24,39,1
58,4,103561,11,9,2,3,0,4,1,0,0,36,39,1
33,4,209119,11,9,4,1,1,4,1,0,0,40,33,1
53,4,108435,11,9,2,13,0,4,1,0,0,40,25,1
39,4,267803,6,5,4,8,4,2,0,0,0,38,39,1
32,4,403501,15,10,5,8,4,4,0,0,0,43,31,1
43,4,50862,15,10,2,3,0,4,1,0,0,42,23,1
45,5,126809,11,9,2,14,0,4,1,0,0,56,39,1
23,4,293324,11,9,2,7,0,4,1,0,0,40,39,1
26,4,96214,9,13,4,1,1,4,0,0,0,42,39,1
35,4,340486,11,9,4,3,1,4,1,0,0,42,39,1
26,4,371983,11,9,0,1,1,4,0,0,0,40,39,1
66,0,158832,8,11,3,0,1,4,0,0,0,30,36,1
54,1,378678,11,9,0,1,4,4,0,0,2000,40,39,1
38,4,133927,15,10,0,7,3,4,1,0,0,40,39,1
41,6,69333,9,13,2,5,0,4,1,0,0,46,39,1
24,4,278175,11,9,2,7,0,4,1,0,2000,31,39,1
63,0,331527,11,9,2,0,0,4,1,0,0,18,39,1
66,4,188509,8,11,2,1,0,4,1,0,0,45,10,0
48,6,204382,9,13,2,4,0,4,1,0,2000,27,39,0
43,2,317251,8,11,0,10,4,4,0,0,0,38,39,1
32,7,193200,11,9,2,3,0,4,1,0,2000,40,39,1
27,4,78812,11,9,4,1,3,4,0,0,0,18,39,1
42,4,252519,9,13,2,4,0,4,1,0,0,70,1,1
17,4,216141,1,7,4,12,3,4,0,0,0,11,39,1
44,4,99864,12,14,2,10,5,4,0,0,0,46,39,1
48,4,91567,15,10,6,13,4,4,0,0,0,38,39,1
54,0,216945,11,9,2,0,5,4,0,2744,0,40,39,1
55,6,180523,11,9,2,12,0,4,1,0,0,68,39,1
25,4,184821,15,10,4,1,3,4,1,0,0,40,39,1
62,0,199198,1,7,0,0,1,2,0,0,0,33,39,1
37,4,255621,11,9,5,3,1,4,1,0,0,49,39,1
37,4,206879,15,10,0,1,1,4,0,0,0,39,39,1
23,4,46562,1,7,4,8,3,4,1,0,0,16,39,1
20,0,41249,15,10,4,0,3,4,0,0,0,32,39,1
33,4,255342,9,13,2,10,0,4,1,0,0,28,39,0
41,4,121892,15,10,4,8,1,4,0,0,0,32,39,1
27,4,109006,1,7,2,3,0,4,1,0,0,41,39,1
30,4,75755,8,11,2,10,0,4,1,0,0,40,39,1
21,0,160981,1,7,4,0,3,4,0,0,0,9,39,1
29,4,122917,11,9,2,12,0,4,1,0,0,40,39,0
46,4,115183,8,11,2,1,5,4,0,0,0,42,39,0
49,4,31267,5,4,2,3,0,4,1,0,0,40,39,1
62,4,180496,9,13,6,8,1,4,0,0,0,23,39,1
21,7,134152,15,10,4,13,3,4,0,0,0,12,39,1
24,0,67581,8,11,2,0,5,2,0,0,0,38,39,1
27,4,175262,15,10,2,6,0,2,1,0,0,40,27,1
25,4,375695,15,10,4,1,1,4,0,0,0,40,20,1
22,4,274484,11,9,4,13,4,4,0,925,0,25,39,1
28,4,189346,11,9,0,6,3,4,1,0,0,41,39,1
38,4,36071,11,9,4,3,1,4,1,0,0,36,39,1
47,4,41867,11,9,2,3,0,4,1,0,0,39,39,1
27,4,231751,15,10,2,7,0,4,1,0,0,40,39,1
21,0,162166,15,10,4,0,1,4,0,0,0,43,39,1
21,4,113163,15,10,4,1,3,4,1,0,0,50,39,1
35,4,351397,8,11,4,1,1,4,0,0,0,40,39,1
29,4,215226,11,9,2,12,0,4,1,0,0,49,39,1
50,1,90399,15,10,2,1,0,4,1,0,0,43,39,1
44,4,129686,9,13,0,4,1,4,0,0,0,54,39,0
50,4,183162,11,9,0,8,1,4,1,0,0,35,39,1
28,4,83389,15,10,4,1,4,4,0,0,0,40,39,1
37,6,278338,14,15,2,10,0,2,1,15024,0,73,39,0
29,4,160253,15,10,5,8,4,2,0,0,0,40,39,1
63,4,76276,12,14,2,10,0,3,1,0,0,40,20,0
53,4,148943,11,9,2,14,0,4,1,763,0,47,39,0
43,4,185305,11,9,2,3,0,4,1,0,0,42,39,1
38,1,184983,15,10,0,1,1,4,1,0,0,41,39,0
38,1,557510,11,9,4,1,4,4,0,0,0,40,39,1
20,4,186870,11,9,4,6,3,4,1,365,0,37,39,1
38,4,205171,11,9,2,6,0,4,1,0,0,38,39,1
19,4,163014,15,10,4,7,3,4,0,0,0,20,39,1
22,4,316711,15,10,4,10,3,4,1,0,0,23,37,1
65,7,173494,9,13,2,10,0,4,1,4975,0,34,39,1
55,4,141329,11,9,2,3,0,4,1,0,0,40,39,0
45,4,270479,11,9,0,4,4,4,0,0,0,33,39,1
40,4,72923,11,9,0,4,1,4,0,0,0,44,39,1
27,5,182740,9,13,4,12,1,4,1,0,0,45,35,0
20,4,275406,15,10,4,12,3,4,0,0,0,20,39,1
50,4,240613,11,9,3,4,4,4,0,0,0,12,39,1
34,4,119113,9,13,4,10,3,4,1,0,0,44,39,1
58,5,255838,11,9,0,4,1,4,1,0,0,57,39,1
30,4,415489,0,6,2,3,0,4,1,0,0,40,39,0
56,4,242608,15,10,2,1,0,4,1,4355,0,40,26,1
58,4,96375,11,9,6,10,1,4,0,0,0,53,39,1
49,4,168211,11,9,2,11,0,4,1,0,0,40,39,0
23,4,479277,11,9,4,8,2,4,1,0,0,40,39,1
33,4,84140,11,9,2,3,0,4,1,0,0,44,39,1
17,4,28589,1,7,4,12,1,4,0,0,0,29,39,1
39,4,34783,15,10,2,12,0,4,1,1971,0,48,39,1
58,4,132708,9,13,0,1,1,4,1,3327,0,40,39,1
26,6,118518,11,9,2,1,0,4,1,0,0,44,39,1
47,4,105832,9,13,2,4,0,4,1,0,0,45,39,0
51,5,37353,9,13,2,10,0,4,1,0,0,48,39,0
23,4,115887,15,10,4,12,3,4,0,0,0,24,39,1
38,4,203787,10,16,0,10,4,4,0,0,0,65,39,1
62,4,322047,11,9,2,14,0,2,1,0,0,6,39,1
34,4,202448,11,9,2,7,0,4,1,0,0,40,39,1
20,4,703299,1,7,4,12,3,4,1,0,0,27,39,1
49,4,240622,11,9,0,14,1,4,1,0,0,42,39,1
46,4,114084,9,13,0,1,4,4,0,0,0,30,39,1
52,4,302847,1,7,2,7,0,4,1,0,0,42,39,1
27,4,164725,15,10,4,12,1,4,0,0,0,40,39,1
24,4,198251,15,10,4,1,3,4,0,0,0,18,39,1
41,4,150474,7,12,0,8,1,4,0,0,0,40,39,1
43,5,55726,15,10,2,4,0,4,1,7511,0,47,39,0
48,4,284922,6,5,2,12,0,4,1,0,0,40,2,1
31,0,238705,9,13,0,0,3,2,0,0,0,40,39,1
33,4,147278,8,11,2,12,0,4,1,0,0,52,39,0
37,4,374524,9,13,2,10,0,4,1,0,0,55,39,0
44,4,172863,8,11,4,8,4,4,0,0,0,33,39,1
46,4,177789,11,9,2,6,0,4,1,3741,0,35,39,1
32,4,197998,15,10,4,10,3,4,1,0,0,39,39,1
49,4,170052,11,9,2,1,0,4,1,0,0,43,39,1
46,6,344381,11,9,2,3,0,4,1,4514,0,43,39,1
25,4,42748,15,10,4,8,3,4,1,0,0,23,39,1
23,4,117797,9,13,4,4,3,4,0,0,0,39,39,1
45,4,175634,1,7,2,12,0,4,1,0,0,40,39,0
20,4,157332,15,10,4,1,3,4,0,0,0,25,39,1
39,4,91682,15,10,2,14,0,4,1,0,0,43,39,1
40,4,297814,15,10,5,1,1,2,1,0,0,40,39,1
36,4,186187,9,13,4,10,3,4,1,0,0,40,39,1
51,4,97471,11,9,2,11,5,2,0,0,0,39,39,1
35,4,243625,11,9,5,13,1,4,1,0,0,45,39,1
54,2,104983,11,9,2,14,0,4,1,0,0,41,39,1
47,4,160423,11,9,2,12,0,4,1,0,0,52,39,0
30,4,203012,11,9,2,4,0,4,1,0,0,48,29,0
28,2,50510,9,13,4,10,1,4,0,2226,0,50,39,1
45,4,192833,9,13,0,8,1,4,0,0,0,23,39,1
33,4,168386,1,7,2,8,0,4,1,0,0,40,39,1
23,4,195239,15,10,4,12,3,3,0,0,0,23,39,1
31,4,63055,11,9,4,1,3,4,1,0,0,36,39,1
49,4,429848,0,6,2,14,0,4,1,0,0,47,39,0
26,4,269067,11,9,4,1,1,4,0,0,0,40,39,1
29,6,31730,11,9,2,3,0,4,1,0,0,41,39,1
23,4,85084,15,10,4,8,3,4,0,0,0,36,39,1
47,6,388407,15,10,0,3,1,4,1,0,0,20,35,0
33,4,201487,15,10,0,8,1,4,0,0,0,40,39,1
30,4,183621,11,9,2,12,0,4,1,0,0,48,39,1
36,2,382619,9,13,2,4,0,4,1,3103,0,45,39,0
38,4,37026,15,10,0,12,4,4,0,0,0,38,39,1
25,4,349194,15,10,4,8,3,4,0,0,0,32,39,1
68,4,109392,3,2,2,8,0,2,1,0,0,39,39,1
38,4,680788,11,9,0,1,4,4,0,0,0,25,39,1
20,4,34132,1,7,4,8,3,4,0,0,0,16,39,1
37,7,218591,11,9,4,1,4,2,0,0,0,40,39,1
34,4,200210,11,9,0,1,1,4,0,0,0,40,13,1
18,0,78181,11,9,4,0,3,4,0,0,0,26,39,1
39,1,297296,1,7,4,13,1,4,1,0,2000,40,39,1
30,4,116991,11,9,2,3,0,4,1,0,0,40,39,0
20,4,340564,3,2,4,6,1,4,1,0,0,53,28,1
29,4,179193,11,9,2,3,0,4,1,0,0,35,39,1
27,4,399478,9,13,4,12,3,4,0,0,0,40,39,1
52,4,284329,15,10,2,3,0,4,1,0,0,45,39,0
20,0,37932,15,10,4,0,3,4,1,0,0,29,39,1
62,0,149842,5,4,2,0,0,4,1,0,2000,67,28,1
54,4,115037,15,10,4,1,1,4,0,0,0,40,39,1
24,4,133403,11,9,4,4,1,4,0,0,0,49,39,1
37,4,40955,9,13,4,10,1,4,1,0,0,30,39,1
35,4,331395,15,10,4,4,1,4,1,0,0,50,39,1
46,4,182764,15,10,2,3,0,4,1,7688,0,40,39,0
54,0,156006,1,7,2,0,3,2,0,0,0,36,39,1
20,4,344403,15,10,4,8,1,4,0,0,0,34,39,1
39,4,192954,15,10,0,3,1,4,1,0,0,40,29,1
36,4,80957,11,9,2,3,0,4,1,0,0,34,39,1
47,4,31203,11,9,2,12,0,4,1,1738,0,50,39,1
40,2,58124,9,13,0,10,4,4,1,0,0,44,39,1
36,4,107419,11,9,4,8,1,4,1,0,0,38,39,1
37,4,82870,11,9,2,5,0,4,1,0,0,46,33,1
37,4,172984,11,9,4,7,2,2,1,0,0,19,39,1
48,4,155569,11,9,2,10,0,4,1,0,0,40,39,0
31,4,217547,11,9,4,12,3,4,0,0,0,46,19,1
38,2,33730,15,10,2,14,0,4,1,0,0,42,39,0
24,4,218678,15,10,4,12,1,4,1,0,0,46,39,1
30,4,309490,7,12,2,3,0,4,1,0,0,26,39,1
34,0,28358,11,9,5,0,4,4,0,0,0,23,39,1
31,4,206625,9,13,2,4,0,4,1,0,0,44,39,1
50,4,180901,9,13,2,4,0,4,1,0,0,42,32,1
27,4,238369,11,9,2,1,0,4,1,0,0,40,39,1
34,4,64512,15,10,0,8,1,4,1,0,0,30,39,1
19,0,170123,15,10,4,0,3,4,1,0,0,25,39,1
57,4,183871,11,9,0,3,1,4,1,0,0,42,39,1
43,4,291757,9,13,2,3,0,4,1,0,0,40,39,0
50,4,55792,11,9,2,3,0,4,1,0,0,42,39,0
